Date,Open_x,High_x,Low_x,Close_x,Volume_x,Aramco_Change_pct,Ticker_x,Aramco_Change_pct_lag_1,Aramco_Change_pct_lag_3,Aramco_Change_pct_lag_5,Aramco_Volatility_5,Aramco_Trend_5,Open_y,High_y,Low_y,Close_y,Volume_y,Al_Rajhi_Change_pct,Ticker_y,Al_Rajhi_Change_pct_lag_1,Al_Rajhi_Change_pct_lag_3,Al_Rajhi_Change_pct_lag_5,Al_Rajhi_Volatility_5,Al_Rajhi_Trend_5,Close,Open,High,Low,Volume,TASI_Change_pct,TASI_Change_pct_lag_1,TASI_Change_pct_lag_3,TASI_Change_pct_lag_5,TASI_Volatility_5,TASI_Trend_5
2021-04-05,24.95276187082176,25.05834579467773,24.91756885402945,25.05834579467773,3595141,0.1406397075340404,2222.SR,0.2820804932659237,2.710404728445792,1.442997346644148,1.5420535880949358,0.26417564876804367,56.03243583765451,56.37584198170551,55.68902969360352,55.68902969360352,2986120.0,-0.5112527535914291,1120.SR,-0.8113579980198238,5.1063908235056354,1.4973144143420436,2.466130058762716,0.737568986765495,9964.84,9969.51,9984.14,9939.6,364400000.0,0.02,0.68,2.83,1.4,1.2165196258178468,0.7219999999999998
2021-04-06,24.98796106615657,25.023155713856116,24.95276641845703,24.95276641845703,4465080,-0.4213341817763893,2222.SR,0.1406397075340404,-1.5277740456126063,-0.284472639792932,1.5553841680693563,0.23680334037135217,55.74626907460244,55.9752065246008,54.71605054960978,54.773284912109375,6398611.0,-1.644389903240362,1120.SR,-0.5112527535914291,-0.2024339430075072,0.1064988049406023,2.6920970539959317,0.38739124512930206,9988.98,9965.18,9995.84,9958.93,396760000.0,0.24,0.02,-0.12,0.2,1.2123530838827414,0.7299999999999998
2021-04-07,24.95276641845703,24.95276641845703,24.95276641845703,24.95276641845703,0,0.0,2222.SR,-0.4213341817763893,0.2820804932659237,2.710404728445792,0.7322897100284463,-0.30527760531780623,54.773284912109375,54.773284912109375,54.773284912109375,54.773284912109375,0.0,0.0,1120.SR,-1.644389903240362,-0.8113579980198238,5.1063908235056354,0.6433536547157787,-0.6338869195718251,10014.3,9992.51,10030.35,9979.16,336290000.0,0.25,0.24,0.68,2.83,0.3034468652004714,0.21399999999999975
2021-04-08,24.95276187082176,25.05834579467773,24.91756885402945,25.05834579467773,5377079,0.4231169179807148,2222.SR,0.0,0.1406397075340404,-1.5277740456126063,0.32398256215651183,0.08490058740085797,54.37264522584547,54.94498885980173,54.200942135658586,54.48711395263672,4620803.0,-0.5224644823326852,1120.SR,0.0,-0.5112527535914291,-0.2024339430075072,0.6044408737541135,-0.6978930274368607,10012.13,10011.35,10039.23,9977.15,282440000.0,-0.02,0.25,0.02,-0.12,0.2781726082848437,0.2339999999999997
2021-04-11,25.05834579467773,25.05834579467773,25.05834579467773,25.05834579467773,0,0.0,2222.SR,0.4231169179807148,-0.4213341817763893,0.2820804932659237,0.3050709408702414,0.02848448874767323,54.48711395263672,54.48711395263672,54.48711395263672,54.48711395263672,0.0,0.0,1120.SR,-0.5224644823326852,-1.644389903240362,-0.8113579980198238,0.6715495323250534,-0.5356214278328959,9938.32,10010.59,10015.76,9921.27,302390000.0,-0.74,-0.02,0.24,0.68,0.4049691346263229,-0.050000000000000266
2021-04-12,25.02315252970134,25.16392947809255,24.98795788648026,25.09354019165039,5728291,0.1404498016789768,2222.SR,0.0,0.0,0.1406397075340404,0.30505349811129745,0.028446507576660514,53.51412449712339,53.571358854874326,52.42667169985564,52.655609130859375,8506985.0,-3.3613540687241983,1120.SR,0.0,0.0,-0.5112527535914291,1.4285894023191137,-1.1056416908594495,9907.62,9927.02,9929.65,9846.57,285600000.0,-0.31,-0.74,0.25,0.02,0.41740867264587683,-0.11600000000000028
2021-04-13,25.023155713856116,25.16393268016096,24.95276641845703,24.95276641845703,3845548,-0.5609960655938107,2222.SR,0.1404498016789768,0.4231169179807148,-0.4213341817763893,0.3582838738460024,0.000514130813176239,52.71284654033171,53.17072142884708,52.08326856862308,52.1405029296875,6189732.0,-0.9782551368682002,1120.SR,-3.3613540687241983,-0.5224644823326852,-1.644389903240362,1.3964867806458219,-0.9724147375850173,9838.28,9911.53,9922.0,9838.28,254230000.0,-0.7,-0.31,-0.02,0.24,0.4285207112847553,-0.30400000000000027
2021-04-14,24.95276187082176,25.05834579467773,24.95276187082176,25.05834579467773,6740987,0.4231169179807148,2222.SR,-0.5609960655938107,0.0,0.0,0.40504833142705704,0.08513751440931921,52.19773914611417,52.59837968780584,51.33922369963204,52.54114532470703,10127265.0,0.7683899703840646,1120.SR,-0.9782551368682002,0.0,0.0,1.5626441768818922,-0.8187367435082045,9847.62,9820.03,9847.62,9767.01,202950000.0,0.09,-0.7,-0.74,0.25,0.3800394716341877,-0.33600000000000024
2021-04-15,24.987956512107083,25.05834579467773,24.95276187082176,25.05834579467773,4692295,0.0,2222.SR,0.4231169179807148,0.1404498016789768,0.4231169179807148,0.3582838738460024,0.0005141308131762501,52.65561227332761,54.14370566366078,52.59837791216095,53.91476821899414,9879432.0,2.614375620854936,1120.SR,0.7683899703840646,-3.3613540687241983,-0.5224644823326852,2.2078245730344688,-0.19136872287068024,9987.92,9863.29,9987.92,9862.29,225510000.0,1.42,0.09,-0.31,-0.02,0.8869441921564134,-0.048000000000000265
2021-04-18,24.98795866074211,25.093540969183756,24.98795866074211,25.02315330505371,4049249,-0.1404421900487062,2222.SR,0.0,-0.5609960655938107,0.0,0.3637969747481698,-0.02757430719656499,54.08647155761719,54.94498697916666,54.02923719618055,54.08647155761719,4875939.0,0.3184718107766215,1120.SR,2.614375620854936,-0.9782551368682002,0.0,2.2192897458412277,-0.12767436071535593,10048.7,10009.61,10065.05,10006.1,237440000.0,0.61,1.42,-0.7,-0.74,0.827085243490653,0.2219999999999997
2021-04-19,25.02315330505371,25.02315330505371,24.95276401643051,25.02315330505371,5282626,0.0,2222.SR,-0.1404421900487062,0.4231169179807148,0.1404498016789768,0.35283706127591663,-0.055664267532360354,54.25817600113141,54.3154103640018,53.57136364668671,54.14370727539063,5440292.0,0.1058226135392637,1120.SR,0.3184718107766215,0.7683899703840646,-3.3613540687241983,1.312874847212759,0.5657609757373365,10097.65,10062.16,10097.65,10007.38,338520000.0,0.49,0.61,0.09,-0.31,0.7741253128531537,0.3819999999999998
2021-04-20,24.98795866074211,25.02315330505371,24.95276401643051,25.02315330505371,3848031,0.0,2222.SR,0.0,0.0,-0.5609960655938107,0.21375858735080627,0.05653494558640178,54.200942135658586,54.71605140621923,54.08647340886733,54.48711395263672,4437542.0,0.634250394970981,1120.SR,0.1058226135392637,2.614375620854936,-0.9782551368682002,0.9994037827993695,0.8882620821051728,10116.98,10097.01,10125.57,10086.86,345980000.0,0.19,0.49,1.42,-0.7,0.52554733373883,0.5599999999999997
2021-04-21,24.95276504275032,24.9879596885095,24.91757202148437,24.91757202148437,4756852,-0.4219343672726139,2222.SR,0.0,-0.1404421900487062,0.4231169179807148,0.1833706223652397,-0.11247531146426397,54.94498825073242,55.74626932938894,54.773285162448886,54.94498825073242,10108728.0,0.8403350166311219,1120.SR,0.634250394970981,0.3184718107766215,0.7683899703840646,0.9977630163013829,0.9026510913545842,10095.36,10127.94,10142.16,10095.36,251780000.0,-0.21,0.19,0.61,0.09,0.6039039658753643,0.4999999999999997
2021-04-22,24.91757202148437,24.9879596885095,24.8823773757252,24.91757202148437,4903002,0.0,2222.SR,-0.4219343672726139,0.0,0.0,0.1833706223652397,-0.11247531146426397,55.00221443964431,55.57455798220044,54.83051137687747,55.4028549194336,6801632.0,0.8333183485484952,1120.SR,0.8403350166311219,0.1058226135392637,2.614375620854936,0.324998965259898,0.546439636893296,10134.08,10109.59,10136.66,10092.22,260560000.0,0.38,-0.21,0.49,1.42,0.32034356556671,0.2919999999999997
2021-04-25,24.917572270622788,24.98795993835168,24.84718297840065,24.88237762451172,2797343,-0.1412432838252098,2222.SR,0.0,0.0,-0.1404421900487062,0.18340151456041526,-0.1126355302195647,55.40285573545398,55.517324445651205,55.05944960486233,55.11668395996094,3864670.0,-0.5165274603426195,1120.SR,0.8333183485484952,0.634250394970981,0.3184718107766215,0.5833057245535721,0.37943978266944783,10142.48,10139.08,10173.3,10128.99,275140000.0,0.08,0.38,0.19,0.61,0.2730018314956751,0.18599999999999972
2021-04-26,24.847182729966026,24.91757202148437,24.847182729966026,24.91757202148437,3336247,0.1414430626516472,2222.SR,-0.1412432838252098,-0.4219343672726139,0.0,0.21354882513451928,-0.08434691768923526,55.05945362168915,56.14690644789715,55.05945362168915,56.08967208862305,7347524.0,1.765324142811142,1120.SR,-0.5165274603426195,0.8403350166311219,0.1058226135392637,0.8148623062363464,0.7113400885238235,10231.06,10155.11,10231.06,10139.97,309560000.0,0.87,0.08,-0.21,0.49,0.40145983609819924,0.26199999999999973
2021-04-27,24.847182729966026,24.91757202148437,24.811988084206853,24.91757202148437,4536818,0.0,2222.SR,0.1414430626516472,0.0,0.0,0.21354882513451928,-0.08434691768923526,56.08967318856643,56.14690754896292,55.63179830539445,55.97520446777344,5655315.0,-0.2040796756107799,1120.SR,1.765324142811142,0.8333183485484952,0.634250394970981,0.9148078179004492,0.5436740744074713,10267.17,10226.35,10267.17,10205.03,359500000.0,0.35,0.87,0.38,0.19,0.400661952273975,0.2939999999999997
2021-04-28,25.02314990208575,25.375093048353705,24.98795526256036,25.199121475219727,25029052,1.1299233067033845,2222.SR,0.0,-0.1412432838252098,-0.4219343672726139,0.5150841791736543,0.22602461710596441,56.375844787148864,58.37904739379883,56.20414170657887,58.37904739379883,19878038.0,4.294478151320291,1120.SR,-0.2040796756107799,-0.5165274603426195,0.8403350166311219,1.932730964498672,1.2345027013453052,10531.22,10328.49,10540.17,10308.6,457400000.0,2.57,0.35,0.08,-0.21,1.0028210209204798,0.8499999999999996
2021-04-29,25.093542001293795,25.163931292812144,24.91757202148437,24.91757202148437,8977903,-1.1172986884174565,2222.SR,1.1299233067033845,0.1414430626516472,0.0,0.8007817977352798,0.0025648794224731207,57.80670366586158,58.03564110612242,56.54754774442697,56.60478210449219,11559841.0,-3.0392158976802808,1120.SR,4.294478151320291,1.765324142811142,0.8333183485484952,2.740721319544052,0.45999585209955,10418.98,10493.64,10503.33,10382.49,356290000.0,-1.07,2.57,0.87,0.38,1.329247907653043,0.5599999999999998
2021-05-02,24.917573395250805,24.98796106615657,24.847184099851724,24.95276641845703,4950797,0.1412432838252098,2222.SR,-1.1172986884174565,0.0,-0.1412432838252098,0.7980596986107964,0.05906219295255703,56.60478210449219,56.83371954475302,56.0896728639053,56.60478210449219,4311963.0,0.0,1120.SR,-3.0392158976802808,-0.2040796756107799,-0.5165274603426195,2.7042028255273918,0.5633013441680739,10365.51,10406.06,10416.48,10330.72,321050000.0,-0.51,-1.07,0.35,0.08,1.4064565403879328,0.4419999999999997
2021-05-03,24.95276504275032,24.9879596885095,24.8823773757252,24.91757202148437,3756344,-0.1410440685511438,2222.SR,0.1412432838252098,1.1299233067033845,0.1414430626516472,0.8007642041401127,0.0025647667119988392,56.54754690864916,57.06265614162269,56.4330781902106,56.89095306396485,4263435.0,0.5055596874207202,1120.SR,0.0,4.294478151320291,1.765324142811142,2.6216371640739355,0.3113484530899896,10309.37,10381.4,10386.34,10309.37,270270000.0,-0.54,-0.51,2.57,0.87,1.4401388821915728,0.1599999999999997
2021-05-04,25.05834717292242,25.128734834871477,24.98795788648026,25.09354019165039,7574342,0.7062011098605048,2222.SR,-0.1410440685511438,-1.1172986884174565,0.0,0.8602683834690873,0.1438049886840998,56.94818903783519,57.4632982854136,56.60478287278292,57.11989212036133,5878537.0,0.4024173336296233,1120.SR,0.5055596874207202,-3.0392158976802808,-0.2040796756107799,2.6058101111227274,0.43264785493807023,10318.94,10320.96,10354.03,10253.32,238910000.0,0.09,-0.54,-1.07,0.35,1.4362520670133057,0.10799999999999972
2021-05-05,25.09354019165039,25.16392947809255,25.05834717292242,25.09354019165039,5521602,0.0,2222.SR,0.7062011098605048,0.1412432838252098,1.1299233067033845,0.6620332257932782,-0.08217967265657711,57.06265204128416,57.23435510660397,56.71924591064453,56.71924591064453,4882521.0,-0.7014127562996242,1120.SR,0.4024173336296233,0.0,4.294478151320291,1.4612974013402533,-0.5665303265859128,10252.15,10324.7,10332.38,10252.15,241250000.0,-0.65,0.09,-0.51,2.57,0.41554783118191396,-0.5360000000000003
2021-05-06,25.09354019165039,25.128734834871477,25.02315252970134,25.09354019165039,6346875,0.0,2222.SR,0.0,-0.1410440685511438,-1.1172986884174565,0.33119587036877135,0.1412800650269142,56.719251339399634,57.17712622407693,56.14690773355301,56.94818878173828,7150142.0,0.4036423041562154,1120.SR,-0.7014127562996242,0.5055596874207202,-3.0392158976802808,0.49949145663548844,0.12204131378138636,10228.35,10254.88,10258.27,10170.53,245640000.0,-0.23,-0.65,-0.54,-1.07,0.29919893047935936,-0.3680000000000002
2021-05-09,25.09354565977861,25.128740310668945,25.05835263338173,25.128740310668945,4149547,0.1402756197400378,2222.SR,0.0,0.7062011098605048,0.1412432838252098,0.33119617995986655,0.1410865322098798,56.89095416376668,57.11989160506956,56.6620167224638,56.776485443115234,2963689.0,-0.3015079887459193,1120.SR,0.4036423041562154,0.4024173336296233,0.0,0.5348563772064717,0.061739716032202505,10228.19,10244.86,10273.28,10209.91,172400000.0,0.0,-0.23,0.09,-0.51,0.3245458365161885,-0.26600000000000024
2021-05-10,25.09353755664357,25.23431611474511,25.09353755664357,25.199121475219727,7590016,0.2800823426906795,2222.SR,0.1402756197400378,0.0,-0.1410440685511438,0.2928379701628481,0.22531181445824444,56.71925024570171,57.234359481030985,56.66201588622067,57.06265640258789,4983779.0,0.5040307747815387,1120.SR,-0.3015079887459193,-0.7014127562996242,0.5055596874207202,0.5345395502404987,0.0614339335043662,10322.68,10235.72,10322.68,10233.15,222050000.0,0.92,0.0,-0.65,-0.54,0.5758732499430692,0.0259999999999998
2021-05-17,25.2359480758786,25.27149200439453,25.164861859461933,25.27149200439453,8129714,0.2871946517896351,2222.SR,0.2800823426906795,0.0,0.7062011098605048,0.14184321962916477,0.14151052284407054,57.17712424120565,58.26457705460195,57.06265552400604,58.15010833740234,7332590.0,1.9057155824332428,1120.SR,0.5040307747815387,0.4036423041562154,0.4024173336296233,0.997002271753792,0.3620935832650901,10396.44,10332.98,10413.19,10318.47,298200000.0,0.71,0.92,-0.23,0.09,0.6544845299928737,0.1499999999999998
2021-05-18,25.27149200439453,25.307035932910463,25.20040414736266,25.27149200439453,4286166,0.0,2222.SR,0.2871946517896351,0.1402756197400378,0.0,0.14184321962916477,0.14151052284407054,58.37904572718352,59.63820161541689,58.37904572718352,58.95138931274414,5976235.0,1.377952678424177,1120.SR,1.9057155824332428,-0.3015079887459193,-0.7014127562996242,0.8677882754778338,0.7779666702098502,10423.51,10424.23,10492.97,10401.38,317840000.0,0.26,0.71,0.0,-0.65,0.4795518741491819,0.3319999999999998
2021-05-19,25.235947140699743,25.27149106789852,25.16486092691736,25.200403213500977,2613688,-0.2813003319360518,2222.SR,0.0,0.2800823426906795,0.0,0.23632383042866123,0.08525045645686016,59.06585971607881,59.2947971568388,58.37904739379883,58.37904739379883,4349604.0,-0.97087095930678,1120.SR,1.377952678424177,0.5040307747815387,0.4036423041562154,1.1782065762560403,0.5030640175172512,10372.54,10427.04,10431.19,10360.29,263020000.0,-0.49,0.26,0.92,-0.23,0.5626277632680357,0.2799999999999998
2021-05-20,25.200403213500977,25.235947140699743,25.16486092691736,25.200403213500977,5646472,0.0,2222.SR,-0.2813003319360518,0.2871946517896351,0.1402756197400378,0.23648479504345024,0.0571953325088526,58.49351943879438,58.72245689256657,57.34883216993343,58.03564453125,5635040.0,-0.5882296438179058,1120.SR,-0.97087095930678,1.9057155824332428,-0.3015079887459193,1.232865242620055,0.44571968650285393,10339.85,10369.58,10381.15,10313.11,297880000.0,-0.32,-0.49,0.71,0.0,0.6179239435399738,0.2159999999999998
2021-05-23,25.16486092691736,25.200403213500977,25.129316999718583,25.200403213500977,3623162,0.0,2222.SR,0.0,0.0,0.2800823426906795,0.2009998110462762,0.0011788639707167147,58.03563745547952,58.37904359426934,57.06265339557503,57.577762603759766,5210854.0,-0.7889667310297277,1120.SR,-0.5882296438179058,1.377952678424177,0.5040307747815387,1.3478231228965831,0.18712018534060065,10343.86,10352.67,10367.67,10307.83,356680000.0,0.04,-0.32,0.26,0.92,0.476392695158094,0.0399999999999998
2021-05-24,25.20041019282049,25.20041019282049,25.129323959350582,25.129323959350582,3487626,-0.2820560192953958,2222.SR,0.0,-0.2813003319360518,0.2871946517896351,0.15428172208130703,-0.11267127024628946,57.577764796639634,58.0356396657978,57.23435864477101,57.34882736206055,5288201.0,-0.397610520705205,1120.SR,-0.7889667310297277,-0.97087095930678,1.9057155824332428,0.9478642195303887,-0.2735450352870889,10318.51,10349.07,10375.53,10318.51,382710000.0,-0.25,0.04,-0.49,0.71,0.29944949490689193,-0.1520000000000002
2021-05-25,25.129319655470606,25.200405876765632,25.09377572451543,25.16486358642578,8294871,0.1414269127680611,2222.SR,-0.2820560192953958,0.0,0.0,0.18913101029098575,-0.08438588769267726,57.463297630758845,58.37904739379883,57.463297630758845,58.37904739379883,6843185.0,1.7964099339541573,1120.SR,-0.397610520705205,-0.5882296438179058,1.377952678424177,1.1309325682833244,-0.18985358418109283,10448.0,10332.21,10448.0,10331.98,319700000.0,1.25,-0.25,-0.32,0.26,0.6997356643761934,0.04599999999999982
2021-05-26,25.164862654810868,25.164862654810868,25.093774795532227,25.093774795532227,5567732,-0.2824922561149967,2222.SR,0.1414269127680611,0.0,-0.2813003319360518,0.1894417502399543,-0.08462427252846622,58.3790484954894,58.72245466310992,58.03564232786887,58.26457977294922,4097396.0,-0.1960765479393056,1120.SR,1.7964099339541573,-0.7889667310297277,-0.97087095930678,1.0471417293122418,-0.034894701907597955,10471.55,10452.61,10490.16,10447.57,302150000.0,0.23,1.25,0.04,-0.49,0.6327321708274306,0.18999999999999978
2021-05-27,25.0937752840911,25.164863144753777,25.05823135375977,25.05823135375977,11372771,-0.1416424673532534,2222.SR,-0.2824922561149967,-0.2820560192953958,0.0,0.1841398899372638,-0.1129527659991169,58.26457701007139,58.95138931274414,58.03563957584714,58.95138931274414,7665132.0,1.178777127495545,1120.SR,-0.1960765479393056,-0.397610520705205,-0.5882296438179058,1.1099977894845672,0.3185066523550922,10519.52,10472.41,10519.52,10461.53,382970000.0,0.46,0.23,-0.25,-0.32,0.5684452480230553,0.3459999999999998
2021-05-30,25.058230865892902,25.093774795532227,25.022686936253585,25.093774795532227,4189668,0.1418433778133776,2222.SR,-0.1416424673532534,0.1414269127680611,0.0,0.21434133703825953,-0.08458409043644137,58.83691733224051,59.63819830758231,58.7224486214774,59.29479217529297,4714918.0,0.5825186930320525,1120.SR,1.178777127495545,1.7964099339541573,-0.7889667310297277,0.9213293357530074,0.5928037371674482,10547.67,10529.76,10571.98,10519.24,408590000.0,0.27,0.46,1.25,0.04,0.546369838113336,0.3919999999999998
2021-05-31,25.093774795532227,25.093774795532227,25.022686936253585,25.093774795532227,3452486,0.0,2222.SR,0.1418433778133776,-0.2824922561149967,-0.2820560192953958,0.18440242753074496,-0.02817288657736221,59.29479819305183,59.523735637812656,58.8369233035302,59.065860748291016,4474955.0,-0.3860902764026286,1120.SR,0.5825186930320525,-0.1960765479393056,-0.397610520705205,0.9182425502116051,0.5951077860279634,10551.23,10561.46,10569.5,10514.97,464240000.0,0.03,0.27,0.23,-0.25,0.4736243236996944,0.4479999999999998
2021-06-01,25.09377572451543,25.235949807720804,25.09377572451543,25.16486358642578,5402535,0.2832925355901849,2222.SR,0.0,-0.1416424673532534,0.1414269127680611,0.22374006536446786,0.00020023798706255702,59.06586016141451,59.75267248887282,59.06586016141451,59.52373504638672,8027632.0,0.7751927971505035,1120.SR,-0.3860902764026286,1.178777127495545,1.7964099339541573,0.6620808856542899,0.39086435866723274,10597.42,10560.85,10644.34,10552.67,499940000.0,0.44,0.03,0.46,1.25,0.17529974329699666,0.28599999999999975
2021-06-02,25.16486358642578,25.200405876765632,25.09377572451543,25.16486358642578,4516423,0.0,2222.SR,0.2832925355901849,0.1418433778133776,-0.2824922561149967,0.16152638044434584,0.05669868921006188,59.75267248887282,59.86714121011588,59.29479760390061,59.52373504638672,3421884.0,0.0,1120.SR,0.7751927971505035,0.5825186930320525,-0.1960765479393056,0.6232957791235552,0.43007966825509386,10656.81,10617.28,10680.2,10610.29,267440000.0,0.56,0.44,0.27,0.23,0.2080144225768803,0.35199999999999976
2021-06-03,25.164867896393343,25.20041019282049,25.09378002230783,25.129323959350582,5512052,-0.1412271795280695,2222.SR,0.0,0.0,-0.1416424673532534,0.16139895209842683,0.05678174677509866,59.40925815073157,59.638195561717055,59.06585203425335,59.180320739746094,6598089.0,-0.5769367570314654,1120.SR,0.0,-0.3860902764026286,1.178777127495545,0.5897072281125156,0.07893689134969177,10698.3,10657.78,10700.84,10648.23,412520000.0,0.39,0.56,0.03,0.46,0.2011715685677102,0.3379999999999998
2021-06-06,25.16486358642578,25.200405876765632,25.129319655470606,25.16486358642578,7058255,0.1414269127680611,2222.SR,-0.1412271795280695,0.2832925355901849,0.1418433778133776,0.161344178169169,0.05669845376603535,59.180320739746094,59.638195561717055,59.06585203425335,59.180320739746094,3882651.0,0.0,1120.SR,-0.5769367570314654,0.7751927971505035,0.5825186930320525,0.5186013053966728,-0.03756684725671873,10685.45,10705.47,10743.26,10676.95,441910000.0,-0.12,0.39,0.44,0.27,0.29008619408719355,0.2599999999999998
2021-06-07,25.16486092691736,25.200403213500977,25.129316999718583,25.200403213500977,4910574,0.1412271795280695,2222.SR,0.1414269127680611,0.0,0.0,0.16129874680878764,0.08494388967164926,59.06585203425335,59.40925815073157,59.06585203425335,59.180320739746094,3200702.0,0.0,1120.SR,0.0,0.0,-0.3860902764026286,0.4811233736993003,0.03965120802380699,10719.85,10689.92,10719.85,10681.94,418630000.0,0.32,-0.12,0.56,0.03,0.2600384586940803,0.3179999999999998
2021-06-08,25.16486358642578,25.200405876765632,25.09377572451543,25.16486358642578,5905413,-0.1410280096477034,2222.SR,0.1412271795280695,-0.1412271795280695,0.2832925355901849,0.14122736262001812,7.978062407159591e-05,59.1803315761222,59.6382064819336,59.1803315761222,59.6382064819336,6012684.0,0.7737128431613671,1120.SR,0.0,-0.5769367570314654,0.7751927971505035,0.4805578580338238,0.03935521722597972,10735.39,10719.3,10753.71,10599.15,512090000.00000006,0.14,0.32,0.39,0.44,0.2594609797252622,0.25799999999999984
2021-06-09,25.16486358642578,25.200405876765632,25.129319655470606,25.16486358642578,9394375,0.0,2222.SR,-0.1410280096477034,0.1414269127680611,0.0,0.14122736262001812,7.978062407159591e-05,59.63820209321522,60.09607696533203,59.63820209321522,60.09607696533203,5265726.0,0.7677469032157047,1120.SR,0.7737128431613671,0.0,0.0,0.5776811346428098,0.19290459786912068,10790.24,10749.78,10790.24,10746.95,431160000.0,0.51,0.14,-0.12,0.56,0.24549949083448813,0.24799999999999978
2021-06-10,25.16486358642578,25.200405876765632,25.09377572451543,25.16486358642578,11913281,0.0,2222.SR,0.0,0.1412271795280695,-0.1412271795280695,0.11813551322574742,0.028325216529685497,60.09607748551802,61.126295956698335,60.09607748551802,60.439483642578125,6519724.0,0.5714294419653987,1120.SR,0.7677469032157047,0.0,-0.5769367570314654,0.39425192890208455,0.4225778376684935,10796.33,10796.99,10839.24,10780.47,387080000.0,0.06,0.51,0.32,0.39,0.2421156748333179,0.1819999999999998
2021-06-13,25.16486358642578,25.200405876765632,25.09377572451543,25.16486358642578,8006300,0.0,2222.SR,0.0,-0.1410280096477034,0.1414269127680611,0.09979229405229352,3.9833976073277985e-05,60.78289069572504,62.84332766846149,60.66842197501746,62.72885894775391,6463510.0,3.787880317963155,1120.SR,0.5714294419653987,0.7737128431613671,0.0,1.4915444703493044,1.1801539012611244,10897.47,10825.72,10903.42,10816.87,382230000.0,0.94,0.06,0.14,-0.12,0.3511125175780449,0.3939999999999998
2021-06-14,25.129318725171547,25.164862654810868,25.058230865892902,25.093774795532227,6642514,-0.2824922561149967,2222.SR,0.0,0.0,0.1412271795280695,0.12631002649013182,-0.08470405315253995,62.72885191250692,65.81950702498445,62.72885191250692,64.67481994628906,12838768.0,3.10217821777361,1120.SR,3.787880317963155,0.7677469032157047,0.0,1.5227878982113674,1.8005895448158467,10913.56,10908.89,10989.61,10844.63,426150000.0,0.15,0.94,0.51,0.32,0.3678994427829334,0.35999999999999976
2021-06-15,25.093774795532227,25.129318725171547,25.022686936253585,25.093774795532227,6122051,0.0,2222.SR,-0.2824922561149967,0.0,-0.1410280096477034,0.12633437755804244,-0.05649845122299928,64.78928248317504,65.13268857407526,63.07225202867394,63.30118942260742,7140692.0,-2.123903127712468,1120.SR,3.10217821777361,0.5714294419653987,0.7737128431613671,2.3421925222508397,1.2210663506410793,10831.38,10918.19,10932.82,10816.73,370350000.0,-0.75,0.15,0.06,0.14,0.6258354416298209,0.18199999999999977
2021-06-16,25.093774795532227,25.164862654810868,25.058230865892902,25.093774795532227,4412861,0.0,2222.SR,0.0,0.0,0.0,0.12633437755804244,-0.05649845122299928,63.41565811957416,63.87353290744112,63.18672072564068,63.30118942260742,3297708.0,0.0,1120.SR,-2.123903127712468,3.787880317963155,0.7677469032157047,2.4036992685715397,1.0675169699979385,10855.95,10848.73,10870.13,10811.08,264270000.0,0.23,-0.75,0.94,0.51,0.6011904856199847,0.12599999999999978
2021-06-17,25.0937752840911,25.164863144753777,25.05823135375977,25.05823135375977,14730099,-0.1416424673532534,2222.SR,0.0,-0.2824922561149967,0.0,0.12637880616673802,-0.08482694469364996,63.41567289872603,63.64461034601385,62.95779800415039,62.95779800415039,7537337.0,-0.5424723004247234,1120.SR,0.0,3.10217821777361,0.5714294419653987,2.510422668197137,0.8447366215199141,10853.12,10862.49,10894.61,10847.31,419030000.0,-0.03,0.23,0.15,0.06,0.6049958677544773,0.10799999999999979
2021-06-20,25.093774795532227,25.129318725171547,25.058230865892902,25.093774795532227,4669834,0.1418433778133776,2222.SR,-0.1416424673532534,0.0,0.0,0.16128106397373385,-0.05645826913097444,62.95779369495533,63.07226241076434,61.58416910524721,61.813106536865234,5195252.0,-1.8181885383121157,1120.SR,-0.5424723004247234,-2.123903127712468,3.787880317963155,2.082808313112676,-0.27647714973514004,10790.75,10858.15,10863.73,10770.63,342020000.0,-0.57,-0.03,-0.75,0.94,0.4403180668562137,-0.19400000000000017
2021-06-21,25.058230865892902,25.129318725171547,25.058230865892902,25.093774795532227,4164021,0.0,2222.SR,0.1418433778133776,0.0,-0.2824922561149967,0.10022739684635014,4.018209202489853e-05,61.81309636203979,63.30118942260742,61.46969027113958,63.30118942260742,5416574.0,2.407390550505162,1120.SR,-1.8181885383121157,0.0,3.10217821777361,1.8057996591652197,-0.4154346831888297,10859.18,10777.96,10872.9,10745.92,328090000.0,0.63,-0.57,0.23,0.15,0.5679084433251482,-0.09800000000000016
2021-06-22,25.093774795532227,25.129318725171547,25.058230865892902,25.093774795532227,9694458,0.0,2222.SR,0.0,-0.1416424673532534,0.0,0.10022739684635014,4.018209202489853e-05,63.53014162236994,63.87354779330167,62.72886055686256,62.95779800415039,4273720.0,-0.5424723004247234,1120.SR,2.407390550505162,-0.5424723004247234,-2.123903127712468,1.5524769784223573,-0.09914851773128079,10891.64,10874.08,10916.9,10873.95,345730000.0,0.3,0.63,-0.03,-0.75,0.4480178567869734,0.11199999999999984
