Date,Open,High,Low,Close,Volume,Change %,Ticker
2020-02-06,22.670924788990767,22.73829660978795,22.435119528976088,22.502492904663086,11614195,-0.7429438131651978,2222.SR
2020-02-09,22.468803610919295,22.940412521362305,22.09825319739635,22.940412521362305,21426588,1.9460937886062846,2222.SR
2020-02-10,22.873044730306372,22.873044730306372,22.603552766316827,22.637239456176758,7540306,-1.321567626141118,2222.SR
2020-02-11,22.60355231971464,22.670925698103336,22.468807117827126,22.53618049621582,5120739,-0.4464279319772002,2222.SR
2020-02-12,22.50249729798677,22.536183992407164,22.33406538077492,22.367752075195312,7201967,-0.7473689742979683,2222.SR
2020-02-13,22.367748362398768,22.43512018516647,21.963511206233136,22.30037498474121,18688399,-0.30122423669394216,2222.SR
2020-02-16,22.30037498474121,22.30037498474121,22.30037498474121,22.30037498474121,0,0.0,2222.SR
2020-02-17,22.098256406658393,22.367748362398768,22.064569717829613,22.30037498474121,9483416,0.0,2222.SR
2020-02-18,22.26669199193413,22.435123909145982,22.16563346356307,22.367752075195312,6499644,0.3021343385490205,2222.SR
2020-02-19,22.367747708178904,22.502492904663086,22.334061020335405,22.502492904663086,5894103,0.6023887828102037,2222.SR
2020-02-20,22.50249325344255,22.70461027385665,22.435119876711294,22.67092514038086,8693188,0.7485047831428115,2222.SR
2020-02-23,22.771980656569113,23.007785889235432,22.569862107839356,22.940412521362305,13747169,1.1886915920402474,2222.SR
2020-02-24,22.873043361161947,22.873043361161947,22.40143284113259,22.502492904663086,10156974,-1.908943948987074,2222.SR
2020-02-25,22.36775293064514,22.637243386534657,22.266692843518936,22.569869995117188,10346653,0.29942056082212787,2222.SR
2020-02-26,22.435120428632775,22.56986563052029,22.300375226745263,22.53618049621582,7981719,-0.14926758066685641,2222.SR
2020-02-27,22.401439546650717,22.468812942504883,22.300381007759754,22.468812942504883,21789663,-0.2989306627280919,2222.SR
2020-03-01,22.16563383962513,22.16563383962513,21.795083304494277,21.997201919555664,15937816,-2.098958339081003,2222.SR
2020-03-02,22.064570374987255,22.334062338754013,22.064570374987255,22.098257064819336,14572666,0.4593999983872221,2222.SR
2020-03-03,22.26668930053711,22.33406268123441,22.19931591983981,22.26668930053711,9742098,0.762196924507319,2222.SR
2020-03-04,22.16563078438109,22.300375990885758,22.06457071333514,22.26668930053711,10128925,0.0,2222.SR
2020-03-05,22.266684577490384,22.367744627100215,22.19931121108383,22.23299789428711,4802784,-0.1513085568997763,2222.SR
2020-03-08,21.491906402147606,21.491906402147606,20.14445102636928,20.211824417114258,28421368,-9.090872435571107,2222.SR
2020-03-09,18.190639152297805,19.30228908084423,18.190639152297805,19.10017204284668,41132955,-5.50001005018771,2222.SR
2020-03-10,19.672839958243337,20.986608505249023,19.672839958243337,20.986608505249023,31647450,9.876541730464904,2222.SR
2020-03-11,21.222413110803334,21.222413110803334,19.605467379597176,20.00970458984375,27448991,-4.654891785687698,2222.SR
2020-03-12,19.538097381591797,19.942333074888413,18.86436967120722,19.538097381591797,25603130,-2.3568924075537123,2222.SR
2020-03-15,19.50440369954727,20.043385985795222,19.234913333868125,19.33597183227539,19211347,-1.0345201242923596,2222.SR
2020-03-16,18.9317404837511,19.066485696483813,18.628561811489995,18.72962188720703,15051263,-3.1358648550379398,2222.SR
2020-03-17,18.729620347113777,20.04338878428709,18.729620347113777,19.605464935302734,20313512,4.676245219311848,2222.SR
2020-03-18,19.605469219696126,20.1781383954791,19.504410685094527,19.538097381591797,16004656,-0.34361620055044506,2222.SR
2020-03-19,19.486628961571412,19.9932123569635,19.28399466810023,19.824352264404297,19234391,1.465111352562909,2222.SR
2020-03-22,19.621715097606913,19.891893076766532,19.419080833808692,19.520397186279297,8682535,-1.5332409052817741,2222.SR
2020-03-23,19.52039663293205,19.52039663293205,19.2502186614312,19.31776237487793,6432514,-1.0380670509296697,2222.SR
2020-03-24,19.68925612574258,20.162068304170152,19.68925612574258,19.925662994384766,12125193,3.146848002941538,2222.SR
2020-03-25,20.26338938241938,20.43225101256811,19.723031854172035,19.993209838867188,23931994,0.3389942131484247,2222.SR
2020-03-26,20.02697923277412,20.26338610023287,20.02697923277412,20.19584083557129,6766584,1.0134990746217376,2222.SR
2020-03-29,20.128297129766494,20.29715717370687,19.79057392417216,20.19584083557129,8134082,0.0,2222.SR
2020-03-30,20.2296142578125,20.297157966254687,20.128297915720793,20.2296142578125,5762749,0.1672295920540412,2222.SR
2020-03-31,20.195842515238862,20.432249402359332,20.195842515238862,20.364704132080078,8024432,0.6677827493196453,2222.SR
2020-04-01,20.330933709818215,20.769973304185964,20.195843164914013,20.668655395507812,11589101,1.4925395500783534,2222.SR
2020-04-02,20.90506774252659,21.377880096435547,20.90506774252659,21.377880096435547,17442775,3.4314022240744313,2222.SR
2020-04-05,21.648053826012685,21.985777091356315,21.27655792236328,21.27655792236328,29136819,-0.4739580052615211,2222.SR
2020-04-06,21.445418301790333,21.614278353462748,21.2765551324042,21.580507278442383,7230047,1.4285645130579505,2222.SR
2020-04-07,21.580513430732847,21.61428451538086,21.41165177206357,21.61428451538086,7361770,0.15651734457706734,2222.SR
2020-04-08,21.61428451538086,21.61428451538086,21.445424415568887,21.61428451538086,6699503,0.0,2222.SR
2020-04-09,21.6142795797828,21.71559748716291,21.54673586705301,21.648052215576172,9647112,0.1562286282078107,2222.SR
2020-04-12,21.614285493961336,21.614285493961336,21.20901843012111,21.377880096435547,8958566,-1.2480204521413296,2222.SR
2020-04-13,21.411646681832057,21.47919039392809,20.972607097208577,21.006378173828125,8978691,-1.7377865388503388,2222.SR
2020-04-14,21.07392344478109,21.242785063306574,20.871289190779127,21.006378173828125,7166278,0.0,2222.SR
2020-04-15,20.972607223544127,20.972607223544127,20.63488242560183,20.7362003326416,5359154,-1.2861705095033371,2222.SR
2020-04-16,20.70243115536199,20.70243115536199,20.195846212107494,20.263391494750977,9234436,-2.2801131851834966,2222.SR
2020-04-19,20.297158861800824,20.46602203749896,20.263387785518116,20.364704132080078,5658347,0.4999786800513828,2222.SR
2020-04-20,20.297162577215513,20.297162577215513,20.094529846999478,20.263391494750977,4886326,-0.4974913294689465,2222.SR
2020-04-21,19.92566523720216,20.094526859851566,19.55416935560207,19.85811996459961,7244393,-2.0000182607948336,2222.SR
2020-04-22,19.58794066893901,20.1958418458766,19.58794066893901,20.060752868652344,7185288,1.0204032628162274,2222.SR
2020-04-23,20.263391494750977,20.39848050118073,20.162073570785754,20.263391494750977,5664648,1.0101247317356732,2222.SR
2020-04-26,20.46602323803154,20.972608118271346,20.33093424840566,20.87129020690918,6697454,2.999985033678465,2222.SR
2020-04-27,20.871290545111354,21.00637953692624,20.634883640292525,20.80374526977539,5704086,-0.3236260742109254,2222.SR
2020-04-28,20.702427696961678,20.83751668082443,20.63488242560183,20.7362003326416,3756876,-0.32467681303481877,2222.SR
2020-04-29,20.769970844404437,20.93883244667949,20.769970844404437,20.905059814453125,4098787,0.8143221954974855,2222.SR
2020-04-30,20.97261303259532,21.445425386504272,20.97261303259532,21.377880096435547,10318469,2.261750438310295,2222.SR
2020-05-03,20.263391494750977,20.39848050118073,20.026984564355995,20.263391494750977,10301328,-5.213279317954422,2222.SR
2020-05-04,20.162073064625023,20.93883756009588,20.02698406158662,20.60111427307129,10440601,1.6666646272308183,2222.SR
2020-05-05,20.972606089194503,21.310329310013355,20.938833455341246,21.14146614074707,13064143,2.622925442349011,2222.SR
2020-05-06,21.44542171536744,21.580510713522294,21.073925801298767,21.107698440551758,8286741,-0.1597226037707511,2222.SR
2020-05-07,20.97261542232009,21.0739318101103,20.70243579011694,20.9388427734375,7601435,-0.799971951417755,2222.SR
2020-05-10,21.107698783019856,21.209015143565555,21.006380863617025,21.04015350341797,3408792,0.4838411132681575,2222.SR
2020-05-11,20.803744932667733,21.04015183365578,20.364705326669373,20.87129020690918,5724594,-0.8025763523130114,2222.SR
2020-05-12,20.938833455341246,21.27655511730324,20.871288187634732,21.14146614074707,6202220,1.2944860195966745,2222.SR
2020-05-13,21.209012198098947,21.310330103430942,21.141466927877616,21.17523956298828,5108868,0.1597496692820055,2222.SR
2020-05-14,21.175238444553997,21.20901107788086,21.040149470103383,21.20901107788086,5002475,0.15948586929617203,2222.SR
2020-05-17,21.4791893768107,21.614278353462748,21.411645667913106,21.580507278442383,10217636,1.751596051307458,2222.SR
2020-05-18,21.614280129270853,21.952004936933402,21.614280129270853,21.85068702697754,14302220,1.2519619907408241,2222.SR
2020-05-19,21.952007737416857,22.897630772308606,21.91823353759924,22.52613639831543,28810841,3.0912042742819112,2222.SR
2020-05-20,22.59367455657927,22.728763518971025,22.120860849923087,22.289722442626953,12168289,-1.0495095630609574,2222.SR
2020-05-21,22.559901926267155,22.59367455657927,22.25594981231484,22.289722442626953,19086462,0.0,2222.SR
2020-05-31,22.905406126773922,22.905406126773922,22.461635701940423,22.5299072265625,10370850,1.0775584332814114,2222.SR
2020-06-01,22.495774384407245,22.56404749593708,22.427502848531958,22.461639404296875,8007592,-0.3030097797523945,2222.SR
2020-06-02,22.461637687315445,22.495772664816513,22.188548413380314,22.290956497192383,7188626,-0.7598862399680439,2222.SR
2020-06-03,22.393360866951785,22.46163396193934,22.188544733297448,22.359224319458008,7497426,0.3062579314361047,2222.SR
2020-06-04,22.290958072310485,22.325094627878133,21.949595667943097,21.983732223510742,8375045,-1.6793610126291214,2222.SR
2020-06-07,22.154412385523322,22.2909586110943,22.08614084839241,22.120277404785156,4273229,0.6211191979876185,2222.SR
2020-06-08,22.05200268855416,22.120275796375378,21.949594602476804,22.017866134643555,8484823,-0.4629746194749207,2222.SR
2020-06-09,21.915457317690766,22.052001953125,21.915457317690766,22.052001953125,5510463,0.15503690626830213,2222.SR
2020-06-10,22.01786540035284,22.052001953125,21.949593870462927,22.052001953125,3905258,0.0,2222.SR
2020-06-11,21.983725895339663,22.08613395690918,21.881316258116062,22.08613395690918,4608683,0.15477961527816664,2222.SR
2020-06-14,22.017866134643555,22.05200268855416,21.949594602476804,22.017866134643555,3798502,-0.3090981083371913,2222.SR
2020-06-15,21.98373115638741,22.05200268855416,21.949594602476804,22.017866134643555,4697861,0.0,2222.SR
2020-06-16,22.052005551520363,22.461641100320858,22.052005551520363,22.222686767578125,9408425,0.9302474258043647,2222.SR
2020-06-17,22.256819944036884,22.32509305034788,22.188548413380314,22.290956497192383,6370152,0.30720736123528436,2222.SR
2020-06-18,22.25682029263001,22.598182678222656,22.25682029263001,22.598182678222656,31011717,1.3782548140945483,2222.SR
2020-06-21,22.66645716323183,22.66645716323183,22.461639404296875,22.461639404296875,5584567,-0.6042223654442958,2222.SR
2020-06-22,22.46163705703194,22.495772033575168,22.29095587169827,22.39336395263672,6643440,-0.3039646858861711,2222.SR
2020-06-23,22.39336629276704,22.495774384407245,22.25682164536192,22.461639404296875,4798205,0.3048914482190579,2222.SR
2020-06-24,22.42750050483433,22.46163705703194,22.35922740043911,22.39336395263672,4166927,-0.3039646858861711,2222.SR
2020-06-25,22.290955763641698,22.359227292051585,22.256819211609564,22.325092315673828,5033468,-0.3048744132739034,2222.SR
2020-06-28,22.25682258605957,22.325095700475007,22.22268602885185,22.25682258605957,2740231,-0.3057981962579781,2222.SR
2020-06-29,22.256819944036884,22.32509305034788,22.222683390881386,22.290956497192383,3881170,0.15336381013431044,2222.SR
2020-06-30,22.290953296156797,22.3250898444102,22.18854522705078,22.18854522705078,4651056,-0.45942968016873253,2222.SR
2020-07-01,22.15440955551317,22.325092315673828,22.120274579135412,22.325092315673828,2985566,0.6153945075073164,2222.SR
2020-07-02,22.290958201126838,22.461639404296875,22.290958201126838,22.461639404296875,5889084,0.6116305665942567,2222.SR
2020-07-05,22.42750050483433,22.46163705703194,22.35922740043911,22.39336395263672,4805340,-0.3039646858861711,2222.SR
2020-07-06,22.359230570284463,22.598184893889666,22.325095588901952,22.49577522277832,11523539,0.45732865485599294,2222.SR
2020-07-07,22.4957715578073,22.837135496909447,22.461636581986,22.666454315185547,13568684,0.7587162065631148,2222.SR
2020-07-08,22.666451347617492,22.768859412982483,22.598178253604736,22.700586318969727,6823309,0.15058378037235975,2222.SR
2020-07-09,22.70059130499284,22.768864414001296,22.63231977163887,22.73472785949707,6086790,0.15039937756502475,2222.SR
2020-07-12,22.734727560125883,22.939545308799726,22.700591006071164,22.83713722229004,6978547,0.4504534359323298,2222.SR
2020-07-13,22.837137523009755,22.871272501859497,22.6664563261431,22.73472785949707,4526031,-0.4484334520397426,2222.SR
2020-07-14,22.768861770629883,22.768861770629883,22.564044043037494,22.768861770629883,4215021,0.15013995920145629,2222.SR
2020-07-15,22.700591006071164,22.83713722229004,22.700591006071164,22.83713722229004,4748896,0.2998632621514119,2222.SR
2020-07-16,22.802995681762695,22.837132228352562,22.734722588582958,22.802995681762695,3752863,-0.14950008924069502,2222.SR
2020-07-19,22.734724662814276,22.768861212518637,22.63231658935547,22.63231658935547,2222052,-0.7484941662455835,2222.SR
2020-07-20,22.598182678222656,22.632319231912813,22.427501485426333,22.598182678222656,7883479,-0.15081934276611753,2222.SR
2020-07-21,22.5299072265625,22.598180326838865,22.495770676424318,22.5299072265625,4452658,-0.30212806327100106,2222.SR
2020-07-22,22.564043776700682,22.564043776700682,22.461635701940423,22.5299072265625,3015167,0.0,2222.SR
2020-07-23,22.461635701940423,22.5299072265625,22.461635701940423,22.5299072265625,3105370,0.0,2222.SR
2020-07-26,22.359224319458008,22.46163396193934,22.290952800124618,22.359224319458008,5981893,-0.7575837103459437,2222.SR
2020-07-27,22.325095588901952,22.49577522277832,22.325095588901952,22.49577522277832,3985188,0.6107139557675945,2222.SR
2020-07-28,22.495770676424318,22.5299072265625,22.461635701940423,22.5299072265625,4247246,0.1517262839185074,2222.SR
2020-08-05,22.529904591549613,22.66645077613241,22.529904591549613,22.564041137695312,9182850,0.15150488987618616,2222.SR
2020-08-06,22.56404833685255,22.598184893889666,22.49577522277832,22.49577522277832,4547696,-0.3025429465422613,2222.SR
2020-08-09,22.495768045403914,22.63231422998671,22.461633074912317,22.564041137695312,6244352,0.30346104653404815,2222.SR
2020-08-10,22.564046124532503,22.632319231912813,22.564046124532503,22.598182678222656,6842142,0.15130951197526166,2222.SR
2020-08-11,22.598183217134643,22.73472785949707,22.564046662630414,22.73472785949707,8422623,0.6042308057187196,2222.SR
2020-08-12,22.839467089255606,22.87396812438965,22.77046501898752,22.87396812438965,5804975,0.6124562640604125,2222.SR
2020-08-13,22.87396812438965,22.87396812438965,22.87396812438965,22.87396812438965,0,0.0,2222.SR
2020-08-16,23.11548352782229,23.11548352782229,23.011981964111328,23.011981964111328,4578272,0.6033664074862388,2222.SR
2020-08-17,23.01197317673995,23.115474700927734,22.94297109896267,23.115474700927734,12979051,0.4497341297147184,2222.SR
2020-08-18,23.08097312106655,23.460479736328125,23.046472085366954,23.460479736328125,16235730,1.492528446264374,2222.SR
2020-08-19,23.46048840130387,23.632992051036936,23.322485800013137,23.56399154663086,12832369,0.44121779036960795,2222.SR
2020-08-20,23.46048840130387,23.632992051036936,23.46048840130387,23.56399154663086,10463709,0.0,2222.SR
2020-08-23,23.56398865407049,23.56398865407049,23.460485521448867,23.52948760986328,6293489,-0.14642653685942308,2222.SR
2020-08-24,23.52948904356466,24.081501007080078,23.49498799725523,24.081501007080078,20307392,2.346049375870818,2222.SR
2020-08-25,24.081495960503332,24.1504964461838,24.012493882344717,24.115995407104492,12982221,0.14324024077350117,2222.SR
2020-08-26,24.081501007080078,24.116000460911025,23.94349682184236,24.081501007080078,6710375,-0.1430353565843312,2222.SR
2020-08-27,24.081498849912606,24.15049934387207,24.046997806693703,24.15049934387207,9928629,0.28652008349356883,2222.SR
2020-08-30,24.15049750682365,24.323001117318043,24.11599646622913,24.219499588012695,11392686,0.28570938910268406,2222.SR
2020-08-31,24.21949645378229,24.53000259399414,24.184995417652527,24.53000259399414,90226629,1.2820372479335873,2222.SR
2020-09-01,24.4610025175244,24.495503556469124,24.288498915278907,24.322999954223633,11784458,-0.8438753276821531,2222.SR
2020-09-02,24.28849946387224,24.87501236174547,24.04699537076069,24.840511322021484,19946230,2.1276625776911473,2222.SR
2020-09-03,24.840511322021484,25.116516454857017,24.77150924257351,24.840511322021484,17411419,0.0,2222.SR
2020-09-06,24.737009048461914,24.875011610713074,24.564505447528433,24.737009048461914,8102335,-0.416667242545099,2222.SR
2020-09-07,24.73701088681388,24.84051241807452,24.63350776307499,24.66800880432129,8002447,-0.27893527469488033,2222.SR
2020-09-08,24.66801242190332,24.84051606095434,24.66801242190332,24.806015014648438,11106956,0.559454196006981,2222.SR
2020-09-09,24.668007886429084,24.737009966354123,24.564506359019717,24.7025089263916,8855234,-0.41726205598002775,2222.SR
2020-09-10,24.66801163480466,24.702512680009715,24.564510091667934,24.63351058959961,7403936,-0.27931712117822416,2222.SR
2020-09-13,24.63351137559742,24.875017107260238,24.5645108754641,24.806015014648438,11715585,0.7002835605642854,2222.SR
2020-09-14,24.84051231034376,24.978514882252195,24.737010779531996,24.87501335144043,14098110,0.27815163681570443,2222.SR
2020-09-15,24.87501151847228,25.013014080211704,24.80600944136351,24.944013595581055,17674197,0.27738776725774184,2222.SR
2020-09-16,24.978512801499008,25.082015916167027,24.875011279309096,25.01301383972168,16247771,0.2766204559512042,2222.SR
2020-09-17,25.04751832979404,25.49602711106438,25.01301728681671,25.28902244567871,74552211,1.1034600137577844,2222.SR
2020-09-20,25.254515617710076,25.530522305826217,25.220016175113777,25.496021270751953,15540269,0.8185323316386661,2222.SR
2020-09-21,25.496021270751953,25.634023818571045,25.42701920060343,25.496021270751953,16176954,0.0,2222.SR
2020-09-22,25.461526068087046,25.461526068087046,25.28902244567871,25.28902244567871,7456714,-0.8118867758817871,2222.SR
2020-09-24,25.25451858215222,25.358021699524475,25.15101705725811,25.32352066040039,7131498,0.13641577010650163,2222.SR
2020-09-27,25.323524412079227,25.323524412079227,25.185521827615958,25.2545223236084,6810452,-0.27246739391924013,2222.SR
2020-09-28,25.254521652378166,25.289022695696588,25.11651907158281,25.220022201538086,11544722,-0.13660967975649418,2222.SR
2020-09-29,25.185518362101735,25.220019401589823,24.978513717651367,24.978513717651367,6821538,-0.9576061510048528,2222.SR
2020-09-30,24.90950981857414,24.94401244801934,24.668005744760197,24.771507263183594,6889927,-0.8287380778844722,2222.SR
2020-10-01,24.702509845567583,24.73701088681388,24.564507273060645,24.66800880432129,4355710,-0.4178125205006378,2222.SR
2020-10-04,24.495504727812435,24.495504727812435,24.219499588012695,24.219499588012695,4502020,-1.8181816775986626,2222.SR
2020-10-05,24.184997206979144,24.737009048461914,24.1159951296145,24.737009048461914,7615433,2.1367471221633183,2222.SR
2020-10-06,24.737009048461914,24.944013688077717,24.737009048461914,24.737009048461914,7018438,0.0,2222.SR
2020-10-07,24.737009966354123,24.80601045380097,24.530005319057196,24.7025089263916,3525406,-0.13946763734744572,2222.SR
2020-10-08,24.702508755603716,24.840511322021484,24.66800771587973,24.840511322021484,3658318,0.5586574061813065,2222.SR
2020-10-11,24.84051606095434,24.909516561087656,24.77151396834254,24.806015014648438,4595923,-0.13887116463043858,2222.SR
2020-10-12,24.806015014648438,24.84051606095434,24.70251346820922,24.806015014648438,3263680,0.0,2222.SR
2020-10-13,24.771507263183594,24.840509337117894,24.737007818694497,24.771507263183594,3302978,-0.13911041916432332,2222.SR
2020-10-14,24.77150941383845,24.80601045380097,24.7025089263916,24.7025089263916,3238505,-0.27853911374435825,2222.SR
2020-10-15,24.7025089263916,24.737009966354123,24.633506846466563,24.7025089263916,3778228,0.0,2222.SR
2020-10-18,24.633505932414945,24.771508494666104,24.633505932414945,24.737009048461914,2665164,0.1396624212265829,2222.SR
2020-10-19,24.70250786090659,24.737008899380985,24.5990047454834,24.5990047454834,3060041,-0.5578859704022943,2222.SR
2020-10-20,24.495502471923828,24.564504546758197,24.32299887731598,24.495502471923828,4027470,-0.4207579722450894,2222.SR
2020-10-21,24.392003023990256,24.495504552555083,24.357501983642578,24.357501983642578,2869875,-0.5633707185203618,2222.SR
2020-10-22,24.357501983642578,24.357501983642578,24.21949941473007,24.357501983642578,3837228,0.0,2222.SR
2020-10-25,24.35750041909685,24.35750041909685,23.80548858642578,23.80548858642578,5313338,-2.266297248328275,2222.SR
2020-10-26,23.805492778564172,24.150500035679478,23.460485521448867,23.52948760986328,7994206,-1.1594005960452347,2222.SR
2020-10-27,23.563984504460883,23.80548858642578,23.563984504460883,23.80548858642578,2794481,1.173000369318733,2222.SR
2020-10-28,23.805494448639823,23.805494448639823,23.494988213948144,23.59848976135254,3310080,-0.8695424348117542,2222.SR
2020-10-29,23.460487508904784,23.529489603164716,23.115480222562176,23.253482818603516,7838536,-1.461987382404628,2222.SR
2020-11-01,23.218979801602302,23.322481334634052,23.115476676092275,23.184478759765625,2988286,-0.2967471985860337,2222.SR
2020-11-02,23.184481979256468,23.63299080798017,23.080980431852073,23.59848976135254,4496656,1.7857248630725797,2222.SR
2020-11-03,23.632985226845424,24.0124934651682,23.632985226845424,23.736488342285156,5746015,0.5847771714553529,2222.SR
2020-11-04,23.770984502919777,23.97798911271119,23.770984502919777,23.908987045288086,3215008,0.7267237702370366,2222.SR
2020-11-05,23.908992093782043,23.908992093782043,23.736490073755483,23.874492645263672,3110272,-0.14427378273732527,2222.SR
2020-11-08,23.770988440035207,24.046995162963867,23.73648899308752,24.046995162963867,3446986,0.7225389886323708,2222.SR
2020-11-09,24.08149480035184,24.495502471923828,24.08149480035184,24.495502471923828,8100476,1.8651282870083108,2222.SR
2020-11-10,24.740680206707058,24.810372929648057,24.53160364630139,24.63614273071289,10880209,0.5741472703009842,2222.SR
2020-11-11,24.636145115813946,24.74068260192871,24.56645238612578,24.74068260192871,5109026,0.4243353854477272,2222.SR
2020-11-12,24.670991119368534,24.705835875284855,24.496759297699622,24.566452026367188,3220298,-0.7042270351422797,2222.SR
2020-11-15,24.531602750794484,24.670988191588325,24.496756390596023,24.601295471191406,4929100,0.14183344337563852,2222.SR
2020-11-16,24.56644900275097,24.670988082885742,24.56644900275097,24.670988082885742,5024217,0.28328838119906496,2222.SR
2020-11-17,24.670991480658028,24.74068260192871,24.636145115813946,24.74068260192871,5190057,0.28249585630222285,2222.SR
2020-11-18,24.705836237084625,24.74068260192871,24.636145115813946,24.74068260192871,4405324,0.0,2222.SR
2020-11-19,24.670988082885742,24.775525554603252,24.63614172284082,24.670988082885742,3511315,-0.2817000652905799,2222.SR
2020-11-22,24.705832943369515,24.775525663766437,24.601295471191406,24.601295471191406,4165628,-0.2824881251622058,2222.SR
2020-11-23,24.601298750969864,24.74068260192871,24.56645238612578,24.74068260192871,5414975,0.566584515439561,2222.SR
2020-11-24,24.705837599903596,24.9846069256162,24.6709928415549,24.880067825317383,6892840,0.5633847118583724,2222.SR
2020-11-25,24.914914192083653,25.08914441749744,24.880067825317383,24.880067825317383,8206568,0.0,2222.SR
2020-11-26,24.880063492287274,25.019447326660156,24.670988544936595,25.019447326660156,11382457,0.560205471791142,2222.SR
2020-11-29,24.91490936279297,25.01944683441157,24.880063002781014,24.91490936279297,3778039,-0.41782683087405736,2222.SR
2020-11-30,24.91491163814903,25.089141845703125,24.670990312623736,25.089141845703125,13008967,0.6993101213940145,2222.SR
2020-12-01,24.845221805776887,25.089144768132176,24.845221805776887,25.054298400878906,4545033,-0.138878583566171,2222.SR
2020-12-02,24.949756213682363,25.089140048055246,24.880063492287274,25.019447326660156,3610993,-0.13910217584670592,2222.SR
2020-12-03,24.984601974487305,24.984601974487305,24.914909254765572,24.984601974487305,2629749,-0.13927306913659177,2222.SR
2020-12-06,25.019451683964895,25.019451683964895,24.880067825317383,24.880067825317383,2302563,-0.418394294520541,2222.SR
2020-12-07,24.845218658447266,24.88006502128629,24.705834815508577,24.845218658447266,4462207,-0.14006861683333316,2222.SR
2020-12-08,24.775525039605192,24.81037139892578,24.740678680284606,24.81037139892578,2494990,-0.14025740727234837,2222.SR
2020-12-09,24.81037390402564,24.88006502128629,24.7406811783476,24.845218658447266,2968987,0.1404544049791845,2222.SR
2020-12-10,24.81037533161688,24.845220088043472,24.74068260192871,24.74068260192871,3166686,-0.4207491910441008,2222.SR
2020-12-13,24.74067919455833,24.775525554603252,24.670988082885742,24.670988082885742,2837548,-0.2817000652905799,2222.SR
2020-12-14,24.63614172284082,24.670988082885742,24.601295362795895,24.670988082885742,3345614,0.0,2222.SR
2020-12-15,24.6012978600781,24.845219188318538,24.6012978600781,24.705835342407227,4311416,0.14124792815111142,2222.SR
2020-12-16,24.740678680284606,24.81037139892578,24.67098757006066,24.81037139892578,2877601,0.42312293864890105,2222.SR
2020-12-17,24.77552962617748,24.810375991949005,24.531606674194336,24.531606674194336,11489530,-1.1235814258851229,2222.SR
